OBJECTID	WheatYield	Wheatbyprod	WheatCRep	RapsYield	RapsByprod	RapsCRep	DeltaC	DeltaCO2	DeltaCPetersen	CO2Lossha	CO2Pix
287815	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
283152	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
149968	43,32874828	655,823934	1156,025103	31,5	877,28256	1122,745104	33,27999915	122,0266636	3,327999915	12,20266636	305,0666589
319501	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
269372	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
301826	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
270904	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
318046	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
312545	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
238695	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
321282	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
309816	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
303517	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
313023	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
257349	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
318950	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
274649	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
293601	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
300474	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
301475	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
302972	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
141716	43,32874828	655,823934	1156,025103	31,5	877,28256	1122,745104	33,27999915	122,0266636	3,327999915	12,20266636	305,0666589
189416	42,50343879	643,3320495	1139,243673	30,9	860,572416	1102,868054	36,37561824	133,3772669	3,637561824	13,33772669	333,4431672
301135	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
274976	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
306813	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
260272	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
262356	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
289195	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
299645	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
295431	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
308538	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
288408	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
283959	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
304448	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
295919	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
285805	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
304860	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
198306	42,50343879	643,3320495	1139,243673	30,9	860,572416	1102,868054	36,37561824	133,3772669	3,637561824	13,33772669	333,4431672
321413	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
299017	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
321284	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
316175	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
287665	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
268277	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
273920	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
318793	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
305848	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
164806	43,32874828	655,823934	1156,025103	31,5	877,28256	1122,745104	33,27999915	122,0266636	3,327999915	12,20266636	305,0666589
301983	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
295446	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
293699	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
299235	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
306573	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
293780	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
314152	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
298279	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
299043	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
322550	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
281155	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
254225	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
305861	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
319905	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
289449	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
305757	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
310334	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
322446	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
320945	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
305101	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
268717	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
291407	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
314091	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
293680	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
299366	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
253565	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
291029	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
295637	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
246846	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
316489	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
296647	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
293812	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
306407	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
316764	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
291950	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
288572	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
297870	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
301989	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
291230	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
307990	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
318062	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
291781	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
317769	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
311148	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
318312	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
307010	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
297165	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
296668	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
243066	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
267724	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
299548	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
309604	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
292829	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
273575	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
193831	42,50343879	643,3320495	1139,243673	30,9	860,572416	1102,868054	36,37561824	133,3772669	3,637561824	13,33772669	333,4431672
321321	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
294968	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
318962	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
212524	42,50343879	643,3320495	1139,243673	30,9	860,572416	1102,868054	36,37561824	133,3772669	3,637561824	13,33772669	333,4431672
317332	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
283971	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
256388	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
247646	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
312339	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
318806	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
320818	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
415012	44,84181568	678,7257221	1186,791059	32,6	907,917824	1159,186362	27,60469753	101,2172243	2,760469753	10,12172243	253,0430607
316299	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
317236	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
283128	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
271429	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
303315	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
316390	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
312342	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
318261	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
303370	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
258734	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
254179	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
307031	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
319150	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
282230	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
305914	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
208098	37,27647868	564,2167813	1032,961279	27,1	754,741504	976,9800736	55,98120564	205,2644207	5,598120564	20,52644207	513,1610517
279836	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
306443	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
317693	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
248528	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
311630	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
240943	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
302964	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
249656	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
305826	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
296177	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
319832	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
308692	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
264236	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
293085	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
312582	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
274779	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
290702	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
319744	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
285218	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
299523	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
292569	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
278992	43,32874828	655,823934	1156,025103	31,5	877,28256	1122,745104	33,27999915	122,0266636	3,327999915	12,20266636	305,0666589
304087	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
320201	46,2173315	699,5455296	1214,76011	33,6	935,768064	1192,314778	22,44533246	82,29955234	2,244533246	8,229955234	205,7488808
270510	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
292895	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
320104	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
311174	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
269589	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
303297	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
228293	27,78541953	420,56011	839,974828	20,2	562,574848	748,3940032	91,58082481	335,7963576	9,158082481	33,57963576	839,4908941
303354	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
316532	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
302229	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
294567	41,26547455	624,5942228	1114,071527	30	835,5072	1073,05248	41,01904676	150,4031715	4,101904676	15,04031715	376,0079287
256955	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
293602	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
282778	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
311493	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
186368	42,50343879	643,3320495	1139,243673	30,9	860,572416	1102,868054	36,37561824	133,3772669	3,637561824	13,33772669	333,4431672
310007	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
318617	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
309465	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
312457	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
248252	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
313027	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
318981	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
295264	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
281473	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
290644	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
319564	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
307260	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
300300	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
304286	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
288280	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
273110	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
302616	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
283121	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
308083	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
292117	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
298648	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
284806	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
301259	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
294956	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
318829	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
307643	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
288907	38,51444292	582,954608	1058,133425	28	779,80672	1006,795648	51,33777711	188,2385161	5,133777711	18,82385161	470,5962902
310379	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
287973	39,33975241	595,4464925	1074,914856	28,6	796,516864	1026,672698	48,24215803	176,8879128	4,824215803	17,68879128	442,2197819
316090	37,1389271	562,1348006	1030,164374	27	751,95648	973,667232	56,49714219	207,156188	5,649714219	20,7156188	517,8904701
236537	37,00137552	560,0528199	1027,367469	26,9	749,171456	970,3543904	57,01307874	209,0479554	5,701307874	20,90479554	522,6198884
161134	43,32874828	655,823934	1156,025103	31,5	877,28256	1122,745104	33,27999915	122,0266636	3,327999915	12,20266636	305,0666589
281387	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
275101	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
315822	42,09078404	637,0861072	1130,852957	30,6	852,217344	1092,92953	37,92342768	139,0525682	3,792342768	13,90525682	347,6314204
295900	39,20220083	593,3645118	1072,117951	28,5	793,73184	1023,359856	48,75809458	178,7796801	4,875809458	17,87796801	446,9492003
312299	40,44016506	612,1023383	1097,290096	29,4	818,797056	1053,17543	44,11466585	161,7537748	4,411466585	16,17537748	404,3844369
300528	45,39202201	687,0536451	1197,97868	33	919,05792	1172,437728	25,54095154	93,65015565	2,554095154	9,365015565	234,1253891
225220	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
268311	40,30261348	610,0203576	1094,493191	29,3	816,012032	1049,862589	44,6306024	163,6455421	4,46306024	16,36455421	409,1138553
311143	41,95323246	635,0041265	1128,056052	30,5	849,43232	1089,616688	38,43936423	140,9443355	3,843936423	14,09443355	352,3608387
